P667,C729,0.015625
P667,C728,0.001953125
P667,C2488,0.015625
P668,C1467,4.21875E-05
P668,C1545,0.000040625
P668,C1440,0.000110188
P668,C351,1
P668,C389,2
P668,C223,1
P668,C219,1
P668,C1137,0.03125
P668,C729,0.025
P668,C728,0.003125
P668,C2488,0.025
P669,C1467,0.00005625
P669,C1545,5.41667E-05
P669,C1440,0.000146917
P669,C637,1
P669,C394,2
P669,C224,1
P669,C220,1
P669,C1137,0.041666667
P669,C729,0.033333333
P669,C728,0.004166667
P669,C2488,0.033333333
P329,C1467,3.51563E-05
P329,C1545,3.38542E-05
P329,C1440,9.18229E-05
P329,C352,1
P329,C1375,0.026041667
P329,C729,0.020833333
P329,C728,0.002604167
P329,C2488,0.020833333
P796,C1467,0.000046875
P796,C1545,4.51389E-05
P796,C1440,0.000122431
P796,C236,1
P796,C1376,0.034722222
P796,C729,0.027777778
P796,C728,0.003472222
P796,C2488,0.027777778
P797,C1467,7.03125E-05
P797,C1545,6.77083E-05
P797,C1440,0.000183646
P797,C635,1
P797,C1374,0.052083333
P797,C729,0.041666667
P797,C728,0.005208333
P797,C2488,0.041666667
P798,C1467,0.00003125
P798,C1545,3.00926E-05
P798,C1440,8.16204E-05
P798,C638,1
P798,C1380,0.023148148
P798,C729,0.018518519
P798,C728,0.002314815
P798,C2488,0.018518519
P351,C1467,0.000046875
P351,C1545,4.51389E-05
P351,C1440,0.000122431
P351,C640,1
P351,C1378,0.034722222
P351,C729,0.027777778
P351,C728,0.003472222
P351,C2488,0.027777778
P352,C1467,0.000046875
P352,C1545,4.51389E-05
P352,C1440,0.000122431
P352,C237,1
P352,C1379,0.034722222
P352,C729,0.027777778
P352,C728,0.003472222
P352,C2488,0.027777778
P353,C1467,0.00009375
P353,C1545,4.51389E-05
P353,C1440,0.000122431
P353,C639,1
P353,C729,0.055555556
P353,C728,0.006944444
P353,C1377,0.069444444
P353,C2488,0.055555556
P802,C1467,4.21875E-05
P802,C1545,0.000040625
P802,C1440,0.000110188
P802,C353,1
P802,C1381,0.03125
P802,C790,0.025
P802,C729,0.025
P802,C728,0.003125
P802,C2488,0.025
P661,C1467,0.000084375
P661,C1545,0.00008125
P661,C682,1
P661,C1440,0.000220375
P661,C356,1
P661,C354,1
P661,C355,1
P661,C388,2
P661,C222,1
P661,C218,1
P661,C1382,0.0625
P661,C729,0.05
P661,C728,0.00625
P661,C2488,0.05
P610,C1467,7.03125E-05
P610,C1545,6.77083E-05
P610,C1440,0.000183646
P610,C872,1
P610,C388,4
P610,C222,2
P610,C218,2
P610,C1139,0.052083333
P610,C729,0.041666667
P610,C728,0.005208333
P610,C2488,0.041666667
P611,C1467,0.000084375
P611,C1545,0.00008125
P611,C1440,0.000220375
P611,C873,1
P611,C389,4
P611,C223,2
P611,C219,2
P611,C1175,0.0625
P611,C729,0.05
P611,C728,0.00625
P611,C2488,0.05
P612,C1467,0.00016875
P612,C1545,0.0001625
P612,C1440,0.00044075
P612,C874,1
P612,C394,4
P612,C224,2
P612,C220,2
P612,C1177,0.125
P612,C729,0.1
P612,C728,0.0125
P612,C2488,0.1
P613,C1467,0.0003375
P613,C1545,0.000325
P613,C1440,0.0008815
P613,C875,1
P613,C397,4
P613,C225,2
P613,C221,2
P613,C1179,0.25
P613,C729,0.2
P613,C728,0.025
P613,C2488,0.2
P616,C1467,7.67045E-05
P616,C1545,7.38636E-05
P616,C1440,0.000200341
P616,C870,1
P616,C389,2
P616,C223,1
P616,C219,1
P616,C1185,0.056818182
P616,C729,0.045454545
P616,C728,0.005681818
P616,C2488,0.045454545
P617,C1467,0.000120536
P617,C1545,0.000116071
P617,C1440,0.000314821
P617,C868,1
P617,C394,2
P617,C224,1
P617,C220,1
P617,C1265,0.089285714
P617,C729,0.071428571
P617,C728,0.008928571
P617,C2488,0.071428571
P618,C1467,0.0001875
P618,C1545,0.000180556
P618,C1440,0.000489722
P618,C775,1
P618,C394,2
P618,C224,1
P618,C220,1
P618,C1263,0.138888889
P618,C729,0.111111111
P618,C728,0.013888889
P618,C2488,0.111111111
P619,C1467,0.000210938
P619,C1545,0.000203125
P619,C1440,0.000550938
P619,C777,1
P619,C397,2
P619,C225,1
P619,C221,1
P619,C1266,0.15625
P619,C729,0.125
P619,C728,0.015625
P619,C2488,0.125
P601,C1467,7.67045E-05
P601,C1545,7.38636E-05
P601,C1440,0.000200341
P601,C957,1
P601,C389,2
P601,C223,1
P601,C219,1
P601,C1383,0.056818182
P601,C790,0.045454545
P601,C729,0.045454545
P601,C728,0.005681818
P601,C2488,0.045454545
P577,C1467,0.0003375
P577,C1545,0.000325
P577,C1440,0.0008815
P577,C778,1
P577,C394,6
P577,C224,3
P577,C220,3
P577,C2012,0.25
P577,C729,0.2
P577,C728,0.025
P577,C2488,0.2
P578,C779,1
P578,C397,6
P578,C225,3
P578,C221,3
P578,C2013,0.000000001
P476,C1467,0.00028125
P476,C1545,0.000270833
P476,C1440,0.000734583
P476,C978,1
P476,C394,4
P476,C224,2
P476,C220,2
P476,C2014,0.208333333
P476,C729,0.166666667
P476,C728,0.020833333
P476,C2488,0.166666667
P477,C983,1
P477,C397,4
P477,C225,2
P477,C221,2
P477,C2015,0.000000001
P583,C1467,0.000210938
P583,C1545,0.000203125
P583,C1440,0.000550938
P583,C1050,1
P583,C389,2
P583,C394,4
P583,C223,1
P583,C224,2
P583,C219,1
P583,C220,2
P583,C2016,0.15625
P583,C729,0.125
P583,C728,0.015625
P583,C2488,0.125
P725,C1467,0.000084375
P725,C1545,0.00008125
P725,C1440,0.00220375
P725,C998,1
P725,C388,4
P725,C230,2
P725,C672,2
P725,C226,2
P725,C2017,0.0625
P725,C729,0.05
P725,C728,0.00625
P725,C2488,0.05
P726,C1467,0.00009375
P726,C1545,9.02778E-05
P726,C1440,0.000244861
P726,C997,1
P726,C389,4
P726,C231,2
P726,C673,2
P726,C227,2
P726,C2018,0.069444444
P726,C729,0.055555556
P726,C728,0.006944444
P726,C2488,0.055555556
P727,C1467,0.000210938
P727,C1545,0.000203125
P727,C1440,0.005509375
P727,C975,1
P727,C394,4
P727,C232,2
P727,C674,2
P727,C228,2
P727,C2019,0.15625
P727,C790,0.125
P727,C729,0.125
P727,C728,0.015625
P727,C2488,0.125
P728,C1467,0.0003375
P728,C1545,0.000325
P728,C1440,0.0008815
P728,C976,1
P728,C397,4
P728,C233,2
P728,C675,2
P728,C229,2
P728,C2020,0.25
P728,C729,0.2
P728,C728,0.025
P728,C2488,0.2
P731,C1467,0.00009375
P731,C1545,9.02778E-05
P731,C1440,0.000244861
P731,C869,1
P731,C389,2
P731,C231,1
P731,C673,1
P731,C227,1
P731,C2021,0.069444444
P731,C729,0.055555556
P731,C728,0.006944444
P731,C2488,0.055555556
P732,C1467,0.000140625
P732,C1545,0.000135417
P732,C1440,0.000367292
P732,C867,1
P732,C394,2
P732,C232,1
P732,C674,1
P732,C228,1
P732,C2022,0.104166667
P732,C729,0.083333333
P732,C728,0.010416667
P732,C2488,0.083333333
P733,C1467,0.000210938
P733,C1545,0.000203125
P733,C1440,0.000550938
P733,C774,1
P733,C394,2
P733,C232,1
P733,C674,1
P733,C228,1
P733,C1264,0.15625
P733,C729,0.125
P733,C728,0.015625
P733,C2488,0.125
P734,C1467,0.00028125
P734,C1545,0.000270833
P734,C1440,0.000734583
P734,C776,1
P734,C397,2
P734,C233,1
P734,C675,1
P734,C229,1
P734,C1267,0.208333333
P734,C729,0.166666667
P734,C728,0.020833333
P734,C2488,0.166666667
P717,C1467,0.000084375
P717,C1545,9.02778E-05
P717,C1440,0.000220375
P717,C959,1
P717,C389,2
P717,C231,1
P717,C673,1
P717,C227,1
P717,C2023,0.0625
P717,C729,0.05
P717,C728,0.00625
P717,C2488,0.05
P698,C780,1
P698,C397,6
P698,C233,3
P698,C675,3
P698,C229,3
P698,C2024,0.000000001
P492,C1467,0.000210938
P492,C1545,0.000203125
P492,C1440,0.000550938
P492,C977,1
P492,C394,4
P492,C232,2
P492,C674,2
P492,C228,2
P492,C2025,0.15625
P492,C729,0.125
P492,C728,0.015625
P492,C2488,0.125
P493,C982,1
P493,C397,4
P493,C233,2
P493,C675,2
P493,C229,2
P493,C2026,0.000000001
P702,C1467,0.000241071
P702,C1545,0.000232143
P702,C1440,0.006296429
P702,C1051,1
P702,C389,2
P702,C394,4
P702,C231,1
P702,C232,2
P702,C673,1
P702,C674,2
P702,C227,1
P702,C228,2
P702,C2027,0.178571429
P702,C729,0.142857143
P702,C728,0.017857143
P702,C2488,0.142857143
P703,C1467,0.000421875
P703,C1545,0.00040625
P703,C1440,0.001101875
P703,C202,1
P703,C389,2
P703,C397,4
P703,C231,1
P703,C233,2
P703,C673,1
P703,C675,2
P703,C227,1
P703,C229,2
P703,C2028,0.3125
P703,C729,0.25
P703,C728,0.03125
P703,C2488,0.25
P1103,C1467,0.00028125
P1103,C1545,0.000135417
P1103,C1544,0.000285714
P1103,C1440,0.000367292
P1103,C851,1
P1103,C394,2
P1103,C232,1
P1103,C674,1
P1103,C228,1
P1103,C2029,0.208333333
P1103,C729,0.166666667
P1103,C728,0.020833333
P1103,C384,2
P1103,C908,1
P1103,C859,1
P1103,C860,1
P1103,C864,1
P1103,C905,0.5
P1103,C907,2
P1103,C2488,0.166666667
P1103,C2762,0.5
P1104,C1467,0.000421875
P1104,C1545,0.000135417
P1104,C409,2
P1104,C1544,0.000285714
P1104,C1440,0.000367292
P1104,C852,1
P1104,C397,2
P1104,C233,1
P1104,C675,1
P1104,C229,1
P1104,C2030,0.000000001
P1104,C729,0.25
P1104,C728,0.03125
P1104,C910,1
P1104,C862,1
P1104,C863,1
P1104,C906,0.5
P1104,C1058,1
P1104,C1065,2
P1104,C2763,0.5
P563,C1467,0.00009375
P563,C1545,9.02778E-05
P563,C1440,0.000244861
P563,C234,1
P563,C424,1
P563,C2031,0.069444444
P563,C729,0.055555556
P563,C728,0.006944444
P563,C2488,0.055555556
P607,C1467,0.0001125
P607,C1545,0.000108333
P607,C1440,0.000293833
P607,C194,1
P607,C389,2
P607,C223,1
P607,C219,1
P607,C789,1
P607,C1257,0.083333333
P607,C729,0.066666667
P607,C728,0.008333333
P607,C2488,0.066666667
P593,C1467,0.00016875
P593,C1545,0.0001625
P593,C1440,0.00044075
P593,C172,1
P593,C389,4
P593,C223,2
P593,C219,2
P593,C789,1
P593,C729,0.1
P593,C728,0.0125
P593,C2488,0.1
P593,C2522,0.125
P723,C1467,0.00009375
P723,C1545,9.02778E-05
P723,C1440,0.000244861
P723,C217,1
P723,C389,2
P723,C231,1
P723,C673,1
P723,C227,1
P723,C789,1
P723,C1258,0.069444444
P723,C729,0.055555556
P723,C728,0.006944444
P723,C2488,0.055555556
P713,C1467,0.00016875
P713,C1545,0.0001625
P713,C1440,0.00044075
P713,C516,1
P713,C389,4
P713,C231,2
P713,C673,2
P713,C227,2
P713,C789,1
P713,C729,0.1
P713,C728,0.0125
P713,C2488,0.1
P713,C2521,0.125
P643,C1467,0.000140625
P643,C1545,0.000135417
P643,C1440,0.000367292
P643,C389,2
P643,C397,2
P643,C223,1
P643,C225,1
P643,C219,1
P643,C221,1
P643,C729,0.083333333
P643,C728,0.010416667
P643,C644,1
P643,C2429,0.104166667
P643,C2488,0.083333333
P662,C1467,0.0001125
P662,C1545,0.000108333
P662,C1440,0.000293833
P662,C389,2
P662,C223,1
P662,C219,1
P662,C692,1
P662,C729,0.066666667
P662,C728,0.008333333
P662,C357,1
P662,C358,1
P662,C359,1
P662,C2488,0.066666667
P662,C2624,0.083333333
P644,C1467,0.00016875
P644,C1545,0.0001625
P644,C1440,0.00044075
P644,C394,2
P644,C397,2
P644,C224,1
P644,C225,1
P644,C220,1
P644,C221,1
P644,C729,0.1
P644,C728,0.0125
P644,C646,1
P644,C2430,0.125
P644,C2488,0.1
P670,C397,2
P670,C225,1
P670,C221,1
P303,C2059,0.005
P303,C529,1
P303,C761,1
P303,C123,1
P303,C670,1
P303,C1545,0.003125
P303,C1724,0.0017
P303,C396,1
P303,C759,1
P303,C337,1
P303,C668,1
P303,C1468,1
P303,C1669,1
P303,C726,0.125
P303,C955,1
P303,C682,1
P303,C688,1
P303,C434,1
P303,C831,1
P303,C335,1
P303,C1642,1
P303,C329,1
P303,C632,1
P303,C505,1
P303,C598,1
P303,C782,1
P303,C309,2
P303,C828,2
P303,C1647,1
P303,C1159,1
P303,C833,1
P303,C1227,2
P303,C1682,1
P303,C1346,1.125
P303,C478,1
P303,C858,1
P303,C1547,0.00014285
P303,C2489,1
P303,C2493,1
P303,C2779,1
P358,C761,1
P358,C1545,0.0005875
P358,C955,1
P358,C801,1
P358,C626,1
P358,C634,1
P358,C799,1
P358,C627,1
P358,C1606,0.0036
P358,C714,1
P358,C712,0.016666667
P358,C1407,1.016666667
P358,C1788,1
P356,C798,1
P356,C686,1
P356,C761,1
P356,C1545,0.00055
P356,C955,1
P356,C800,1
P356,C626,1
P356,C634,1
P356,C799,1
P356,C627,1
P356,C1606,0.0036
P356,C716,1
P356,C715,0.016666667
P356,C1407,1.016666667
P356,C1788,1
P357,C761,1
P357,C294,1
P357,C101,1
P357,C670,1
P357,C1545,0.000825
P357,C629,1
P357,C955,1
P357,C1606,0.0036
P357,C712,0.025
P357,C1407,0.55
P357,C542,1
P357,C599,1
P357,C713,0.5
P359,C798,1
P359,C686,1
P359,C761,1
P359,C294,1
P359,C101,1
P359,C670,1
P359,C1545,0.000825
P359,C629,1
P359,C955,1
P359,C1606,0.0036
P359,C712,0.025
P359,C1407,0.55
P359,C541,1
P359,C599,1
P359,C713,0.5
P1081,C1602,0.00735
P1081,C761,1
P1081,C101,1
P1081,C628,1
P1081,C1545,0.002375
P1081,C1724,0.0034
P1081,C1418,1
P1081,C666,1
P1081,C1669,1
P1081,C629,1
P1081,C1672,1
P1081,C1792,1
P1081,C955,1
P1081,C667,1
P1081,C782,1
P1081,C309,2
P1081,C1227,2
P1081,C749,1
P1081,C743,2
P1081,C736,1
P1081,C1212,1.125
P1081,C2205,1
P1081,C1562,1
P1081,C1588,1
P1081,C698,0.125
P1081,C310,2
P1081,C479,1
P1081,C2482,1
P1081,C2489,1
P1081,C2494,1
P1082,C1602,0.00735
P1082,C761,1
P1082,C101,1
P1082,C628,1
P1082,C1545,0.002375
P1082,C1724,0.0034
P1082,C1418,1
P1082,C666,1
P1082,C1669,1
P1082,C629,1
P1082,C1672,1
P1082,C1792,1
P1082,C955,1
P1082,C667,1
P1082,C782,1
P1082,C309,2
P1082,C1227,2
P1082,C749,1
P1082,C743,2
P1082,C736,1
P1082,C1210,1.125
P1082,C2205,1
P1082,C1790,1
P1082,C1588,1
P1082,C698,0.125
P1082,C310,2
P1082,C479,1
P1082,C2482,1
P1082,C2489,1
P1082,C2494,1
P1078,C417,1
P1078,C1603,0.0108
P1078,C413,3
P1078,C761,1
P1078,C101,1
P1078,C628,1
P1078,C1545,0.0025
P1078,C1724,0.0034
P1078,C750,1
P1078,C753,2
P1078,C738,1
P1078,C1418,1
P1078,C666,1
P1078,C1669,1
P1078,C629,1
P1078,C700,0.125
P1078,C1672,1
P1078,C1792,1
P1078,C955,1
P1078,C667,1
P1078,C392,1
P1078,C782,1
P1078,C309,2
P1078,C1222,1.125
P1078,C2206,1
P1078,C1527,1
P1078,C1562,1
P1078,C114,1
P1078,C107,1
P1078,C1588,1
P1078,C1078,2
P1078,C310,2
P1078,C259,1
P1078,C479,1
P1078,C766,1
P1078,C2483,1
P1078,C2489,1
P1078,C2494,1
P1077,C417,1
P1077,C1603,0.0108
P1077,C413,3
P1077,C761,1
P1077,C101,1
P1077,C628,1
P1077,C1545,0.0025
P1077,C1724,0.0034
P1077,C750,1
P1077,C753,2
P1077,C738,1
P1077,C1418,1
P1077,C666,1
P1077,C1669,1
P1077,C629,1
P1077,C700,0.125
P1077,C1672,1
P1077,C1792,1
P1077,C955,1
P1077,C667,1
P1077,C392,1
P1077,C782,1
P1077,C309,2
P1077,C1223,1.125
P1077,C2206,1
P1077,C1527,1
P1077,C1790,1
P1077,C114,1
P1077,C107,1
P1077,C1588,1
P1077,C1078,2
P1077,C310,2
P1077,C259,1
P1077,C479,1
P1077,C766,1
P1077,C2483,1
P1077,C2489,1
P1077,C2494,1
P1085,C417,1
P1085,C1603,0.0108
P1085,C529,1
P1085,C761,1
P1085,C101,1
P1085,C628,1
P1085,C1545,0.0025
P1085,C1724,0.0034
P1085,C750,1
P1085,C753,2
P1085,C738,1
P1085,C1418,1
P1085,C666,1
P1085,C759,1
P1085,C135,1
P1085,C1669,1
P1085,C629,1
P1085,C700,0.125
P1085,C1672,1
P1085,C1792,1
P1085,C955,1
P1085,C667,1
P1085,C782,1
P1085,C309,2
P1085,C415,3
P1085,C1322,1.125
P1085,C2206,1
P1085,C1520,1
P1085,C1562,1
P1085,C68,1
P1085,C1588,1
P1085,C1078,2
P1085,C310,2
P1085,C479,1
P1085,C2483,1
P1085,C2489,1
P1085,C2493,1
P1086,C417,1
P1086,C1603,0.0108
P1086,C529,1
P1086,C761,1
P1086,C101,1
P1086,C628,1
P1086,C1545,0.0025
P1086,C1724,0.0034
P1086,C750,1
P1086,C753,2
P1086,C738,1
P1086,C1418,1
P1086,C666,1
P1086,C759,1
P1086,C135,1
P1086,C1669,1
P1086,C629,1
P1086,C700,0.125
P1086,C1672,1
P1086,C1792,1
P1086,C955,1
P1086,C667,1
P1086,C782,1
P1086,C309,2
P1086,C415,3
P1086,C1324,1.125
P1086,C2206,1
P1086,C1520,1
P1086,C1790,1
P1086,C68,1
P1086,C1588,1
P1086,C1078,2
P1086,C310,2
P1086,C479,1
P1086,C2483,1
P1086,C2489,1
P1086,C2493,1
P1076,C1603,0.0108
P1076,C756,2
P1076,C413,2
P1076,C761,1
P1076,C101,1
P1076,C1545,0.00265625
P1076,C1724,0.0017
P1076,C1793,1
P1076,C751,1
P1076,C746,3
P1076,C1418,1
P1076,C666,1
P1076,C759,1
P1076,C135,1
P1076,C96,2
P1076,C1662,2
P1076,C1669,1
P1076,C629,1
P1076,C702,0.125
P1076,C1672,1
P1076,C308,2
P1076,C37,2
P1076,C1792,1
P1076,C955,1
P1076,C667,1
P1076,C415,2
P1076,C1327,1.125
P1076,C2203,1
P1076,C1520,1
P1076,C1562,1
P1076,C1791,1
P1076,C2484,1
P1076,C2489,1
P1076,C2493,1
P1075,C1603,0.0108
P1075,C756,2
P1075,C413,2
P1075,C761,1
P1075,C101,1
P1075,C1545,0.00265625
P1075,C1724,0.0017
P1075,C1793,1
P1075,C751,1
P1075,C746,3
P1075,C1418,1
P1075,C666,1
P1075,C759,1
P1075,C135,1
P1075,C96,2
P1075,C1662,2
P1075,C1669,1
P1075,C629,1
P1075,C702,0.125
P1075,C1672,1
P1075,C308,2
P1075,C37,2
P1075,C1792,1
P1075,C955,1
P1075,C667,1
P1075,C415,2
P1075,C1328,1.125
P1075,C2203,1
P1075,C1520,1
P1075,C1790,1
P1075,C1791,1
P1075,C2484,1
P1075,C2489,1
P1075,C2493,1
P1083,C1603,0.0084
P1083,C756,2
P1083,C413,2
P1083,C761,1
P1083,C101,1
P1083,C1545,0.00265625
P1083,C1724,0.0017
P1083,C755,1
P1083,C747,1
P1083,C742,1
P1083,C1413,1
P1083,C1418,1
P1083,C666,1
P1083,C96,2
P1083,C1611,1
P1083,C1662,2
P1083,C1669,1
P1083,C629,1
P1083,C704,0.125
P1083,C1672,1
P1083,C308,2
P1083,C37,2
P1083,C1792,1
P1083,C955,1
P1083,C667,1
P1083,C1145,1.125
P1083,C2204,1
P1083,C1562,1
P1083,C2485,1
P1083,C2489,1
P1084,C1603,0.0084
P1084,C756,2
P1084,C413,2
P1084,C761,1
P1084,C101,1
P1084,C1545,0.00265625
P1084,C1724,0.0017
P1084,C755,1
P1084,C747,1
P1084,C742,1
P1084,C1413,1
P1084,C1418,1
P1084,C666,1
P1084,C96,2
P1084,C1611,1
P1084,C1662,2
P1084,C1669,1
P1084,C629,1
P1084,C704,0.125
P1084,C1672,1
P1084,C308,2
P1084,C37,2
P1084,C1792,1
P1084,C955,1
P1084,C667,1
P1084,C1146,1.125
P1084,C2204,1
P1084,C1790,1
P1084,C2485,1
P1084,C2489,1
P1079,C1603,0.0084
P1079,C756,2
P1079,C413,2
P1079,C761,1
P1079,C101,1
P1079,C1545,0.00265625
P1079,C1724,0.0017
P1079,C755,1
P1079,C747,1
P1079,C742,1
P1079,C96,2
P1079,C1662,2
P1079,C1669,1
P1079,C629,1
P1079,C704,0.125
P1079,C1672,1
P1079,C308,2
P1079,C37,2
P1079,C1792,1
P1079,C955,1
P1079,C1111,1.125
P1079,C2203,1
P1079,C1562,1
P1079,C2485,1
P1079,C2489,1
P1080,C1603,0.0084
P1080,C756,2
P1080,C413,2
P1080,C761,1
P1080,C101,1
P1080,C1545,0.00265625
P1080,C1724,0.0017
P1080,C755,1
P1080,C747,1
P1080,C742,1
P1080,C96,2
P1080,C1662,2
P1080,C1669,1
P1080,C629,1
P1080,C704,0.125
P1080,C1672,1
P1080,C308,2
P1080,C37,2
P1080,C1792,1
P1080,C955,1
P1080,C1112,1.125
P1080,C2203,1
P1080,C1790,1
P1080,C2485,1
P1080,C2489,1
P42,C1602,0.00735
P42,C761,1
P42,C757,1
P42,C101,1
P42,C628,1
P42,C670,1
P42,C1545,0.002375
P42,C1724,0.0034
P42,C666,1
P42,C1669,1
P42,C629,1
P42,C955,1
P42,C667,1
P42,C504,1
P42,C121,1
P42,C782,1
P42,C309,2
P42,C1227,2
P42,C749,1
P42,C743,2
P42,C736,1
P42,C698,0.125
P42,C310,2
P42,C479,1
P42,C1211,1.125
P42,C460,1
P42,C594,1
P42,C2482,1
P42,C2489,1
P42,C2494,1
P62,C1602,0.00735
P62,C761,1
P62,C757,1
P62,C101,1
P62,C628,1
P62,C670,1
P62,C1545,0.002375
P62,C1724,0.0034
P62,C666,1
P62,C1669,1
P62,C629,1
P62,C955,1
P62,C667,1
P62,C504,1
P62,C121,1
P62,C782,1
P62,C309,2
P62,C1227,2
P62,C599,1
P62,C749,1
P62,C743,2
P62,C736,1
P62,C1210,1.125
P62,C698,0.125
P62,C310,2
P62,C479,1
P62,C460,1
P62,C2482,1
P62,C2489,1
P62,C2494,1
P44,C417,1
P44,C1603,0.0108
P44,C413,3
P44,C761,1
P44,C757,1
P44,C106,1
P44,C101,1
P44,C628,1
P44,C670,1
P44,C1545,0.00259375
P44,C1724,0.0034
P44,C750,1
P44,C753,2
P44,C738,1
P44,C666,1
P44,C1669,1
P44,C629,1
P44,C700,0.125
P44,C955,1
P44,C667,1
P44,C504,1
P44,C121,1
P44,C392,1
P44,C782,1
P44,C309,2
P44,C1222,1.125
P44,C114,1
P44,C1078,2
P44,C310,2
P44,C479,1
P44,C766,1
P44,C450,1
P44,C285,1
P44,C594,1
P44,C261,1
P44,C2483,1
P44,C2489,1
P44,C2494,1
P64,C417,1
P64,C1603,0.0108
P64,C413,3
P64,C761,1
P64,C757,1
P64,C106,1
P64,C101,1
P64,C628,1
P64,C670,1
P64,C1545,0.00259375
P64,C1724,0.0034
P64,C750,1
P64,C753,2
P64,C738,1
P64,C666,1
P64,C1669,1
P64,C629,1
P64,C700,0.125
P64,C955,1
P64,C667,1
P64,C504,1
P64,C121,1
P64,C392,1
P64,C782,1
P64,C309,2
P64,C599,1
P64,C1223,1.125
P64,C114,1
P64,C1078,2
P64,C310,2
P64,C479,1
P64,C766,1
P64,C450,1
P64,C285,1
P64,C261,1
P64,C2483,1
P64,C2489,1
P64,C2494,1
P43,C417,1
P43,C1603,0.0108
P43,C529,1
P43,C761,1
P43,C757,1
P43,C101,1
P43,C628,1
P43,C670,1
P43,C1545,0.00259375
P43,C1724,0.0034
P43,C750,1
P43,C753,2
P43,C738,1
P43,C666,1
P43,C759,1
P43,C135,1
P43,C1669,1
P43,C629,1
P43,C700,0.125
P43,C955,1
P43,C667,1
P43,C504,1
P43,C121,1
P43,C782,1
P43,C309,2
P43,C415,3
P43,C1078,2
P43,C310,2
P43,C479,1
P43,C1323,1.125
P43,C450,1
P43,C466,1
P43,C594,1
P43,C67,1
P43,C2483,1
P43,C2489,1
P43,C2493,1
P63,C417,1
P63,C1603,0.0108
P63,C529,1
P63,C761,1
P63,C757,1
P63,C101,1
P63,C628,1
P63,C670,1
P63,C1545,0.00259375
P63,C1724,0.0034
P63,C750,1
P63,C753,2
P63,C738,1
P63,C666,1
P63,C759,1
P63,C135,1
P63,C1669,1
P63,C629,1
P63,C700,0.125
P63,C955,1
P63,C667,1
P63,C504,1
P63,C121,1
P63,C782,1
P63,C309,2
P63,C599,1
P63,C415,3
P63,C1324,1.125
P63,C1078,2
P63,C310,2
P63,C479,1
P63,C450,1
P63,C466,1
P63,C67,1
P63,C2483,1
P63,C2489,1
P63,C2493,1
P45,C1603,0.0108
P45,C756,2
P45,C413,2
P45,C761,1
P45,C101,1
P45,C670,1
P45,C1545,0.00265625
P45,C1724,0.0017
P45,C1793,1
P45,C751,1
P45,C746,3
P45,C666,1
P45,C759,1
P45,C135,1
P45,C96,2
P45,C1669,1
P45,C629,1
P45,C702,0.125
P45,C308,2
P45,C955,1
P45,C667,1
P45,C504,1
P45,C36,2
P45,C121,1
P45,C1661,2
P45,C415,2
P45,C1327,1.125
P45,C456,1
P45,C466,1
P45,C594,1
P45,C484,1
P45,C2484,1
P45,C2489,1
P45,C2493,1
P65,C1603,0.0108
P65,C756,2
P65,C413,2
P65,C761,1
P65,C101,1
P65,C670,1
P65,C1545,0.00265625
P65,C1724,0.0017
P65,C1793,1
P65,C751,1
P65,C746,3
P65,C666,1
P65,C759,1
P65,C135,1
P65,C96,2
P65,C1669,1
P65,C629,1
P65,C702,0.125
P65,C308,2
P65,C955,1
P65,C667,1
P65,C504,1
P65,C36,2
P65,C121,1
P65,C1661,2
P65,C599,1
P65,C415,2
P65,C1328,1.125
P65,C456,1
P65,C466,1
P65,C484,1
P65,C2484,1
P65,C2489,1
P65,C2493,1
P40,C1603,0.0084
P40,C756,2
P40,C413,2
P40,C761,1
P40,C101,1
P40,C670,1
P40,C1545,0.00265625
P40,C1724,0.0017
P40,C755,1
P40,C747,1
P40,C742,1
P40,C1413,1
P40,C666,1
P40,C96,2
P40,C1669,1
P40,C629,1
P40,C704,0.125
P40,C308,2
P40,C955,1
P40,C667,1
P40,C504,1
P40,C36,2
P40,C121,1
P40,C1608,1
P40,C1661,2
P40,C1144,1.125
P40,C454,1
P40,C594,1
P40,C2485,1
P40,C2489,1
P60,C1603,0.0084
P60,C756,2
P60,C413,2
P60,C761,1
P60,C101,1
P60,C670,1
P60,C1545,0.00265625
P60,C1724,0.0017
P60,C755,1
P60,C747,1
P60,C742,1
P60,C1413,1
P60,C666,1
P60,C96,2
P60,C1669,1
P60,C629,1
P60,C704,0.125
P60,C308,2
P60,C955,1
P60,C667,1
P60,C504,1
P60,C36,2
P60,C121,1
P60,C1608,1
P60,C1661,2
P60,C599,1
P60,C1146,1.125
P60,C454,1
P60,C2485,1
P60,C2489,1
P41,C1603,0.0084
P41,C756,2
P41,C413,2
P41,C761,1
P41,C101,1
P41,C670,1
P41,C1545,0.00265625
P41,C1724,0.0017
P41,C755,1
P41,C747,1
P41,C742,1
P41,C96,2
P41,C1669,1
P41,C629,1
P41,C704,0.125
P41,C308,2
P41,C955,1
P41,C504,1
P41,C36,2
P41,C1661,2
P41,C1110,1.125
P41,C456,1
P41,C594,1
P41,C2485,1
P41,C2489,1
P61,C1603,0.0084
P61,C756,2
P61,C413,2
P61,C761,1
P61,C101,1
P61,C670,1
P61,C1545,0.00265625
P61,C1724,0.0017
P61,C755,1
P61,C747,1
P61,C742,1
P61,C96,2
P61,C1669,1
P61,C629,1
P61,C704,0.125
P61,C308,2
P61,C955,1
